,Unnamed: 0,revid,parentid,user,userid,timestamp,size,anon,userhidden,page_id,pythontime
13391,564,912530556,912515090,155.4.250.28,0.0,2019-08-26T06:51:50Z,72615,True,,60632378,2019-08-26 06:51:50+00:00
14215,23,912531187,912514983,DoctorHell,5023119.0,2019-08-26T07:00:52Z,104318,,,61597377,2019-08-26 07:00:52+00:00
14216,24,912531465,912531187,DoctorHell,5023119.0,2019-08-26T07:02:27Z,105086,,,61597377,2019-08-26 07:02:27+00:00
19500,23,912532753,912523533,Teddyfail,37210499.0,2019-08-26T07:17:18Z,65885,,,61455659,2019-08-26 07:17:18+00:00
19556,14,912532827,912028797,Teddyfail,37210499.0,2019-08-26T07:18:19Z,79308,,,61531736,2019-08-26 07:18:19+00:00
14217,25,912533034,912531465,DoctorHell,5023119.0,2019-08-26T07:21:28Z,105094,,,61597377,2019-08-26 07:21:28+00:00
19670,65,912534615,912445872,Teddyfail,37210499.0,2019-08-26T07:43:28Z,76335,,,61531765,2019-08-26 07:43:28+00:00
18575,86,912534871,912522458,Teddyfail,37210499.0,2019-08-26T07:46:44Z,16891,,,61592518,2019-08-26 07:46:44+00:00
22115,808,912534872,912521631,Newslinger,33467233.0,2019-08-26T07:46:45Z,94248,,,61009021,2019-08-26 07:46:45+00:00
18970,37,912535229,912521599,110.70.15.4,0.0,2019-08-26T07:51:25Z,34584,True,,61597245,2019-08-26 07:51:25+00:00
14218,26,912535304,912533034,110.70.15.4,0.0,2019-08-26T07:52:26Z,105153,True,,61597377,2019-08-26 07:52:26+00:00
15208,17,912535356,912428785,110.70.15.4,0.0,2019-08-26T07:53:16Z,79124,True,,61583685,2019-08-26 07:53:16+00:00
22116,809,912535366,912534872,Newslinger,33467233.0,2019-08-26T07:53:22Z,94759,,,61009021,2019-08-26 07:53:22+00:00
22117,810,912535393,912535366,Newslinger,33467233.0,2019-08-26T07:53:48Z,94746,,,61009021,2019-08-26 07:53:48+00:00
22118,811,912535430,912535393,Newslinger,33467233.0,2019-08-26T07:54:17Z,94745,,,61009021,2019-08-26 07:54:17+00:00
22119,812,912535456,912535430,Newslinger,33467233.0,2019-08-26T07:54:50Z,94975,,,61009021,2019-08-26 07:54:50+00:00
22120,813,912535464,912535456,Newslinger,33467233.0,2019-08-26T07:55:04Z,94745,,,61009021,2019-08-26 07:55:04+00:00
22121,814,912535549,912535464,Wefk423,30693367.0,2019-08-26T07:56:06Z,95068,,,61009021,2019-08-26 07:56:06+00:00
18576,87,912535759,912534871,Wefk423,30693367.0,2019-08-26T07:59:01Z,16917,,,61592518,2019-08-26 07:59:01+00:00
19671,66,912537045,912534615,Mariogoods,34143604.0,2019-08-26T08:13:36Z,76386,,,61531765,2019-08-26 08:13:36+00:00
19672,67,912538678,912537045,AnomieBOT,7611264.0,2019-08-26T08:34:10Z,76403,,,61531765,2019-08-26 08:34:10+00:00
19673,68,912540888,912538678,Teddyfail,37210499.0,2019-08-26T09:02:28Z,77077,,,61531765,2019-08-26 09:02:28+00:00
18971,38,912544818,912535229,Teddyfail,37210499.0,2019-08-26T09:50:47Z,34611,,,61597245,2019-08-26 09:50:47+00:00
14219,27,912545393,912535304,110.70.15.4,0.0,2019-08-26T09:58:16Z,105161,True,,61597377,2019-08-26 09:58:16+00:00
22122,815,912549243,912535549,Ltyl,37205493.0,2019-08-26T10:45:02Z,95304,,,61009021,2019-08-26 10:45:02+00:00
4155,4155,912549367,912530267,Ltyl,37205493.0,2019-08-26T10:46:37Z,90526,,,61008894,2019-08-26 10:46:37+00:00
22123,816,912549675,912549243,Ltyl,37205493.0,2019-08-26T10:50:11Z,95677,,,61009021,2019-08-26 10:50:11+00:00
22124,817,912549699,912549675,Ltyl,37205493.0,2019-08-26T10:50:31Z,95749,,,61009021,2019-08-26 10:50:31+00:00
25597,12,912552284,912516769,Graeme Bartlett,38427.0,2019-08-26T11:19:29Z,2474,,,61592642,2019-08-26 11:19:29+00:00
22125,818,912552342,912549699,Ltyl,37205493.0,2019-08-26T11:20:15Z,96938,,,61009021,2019-08-26 11:20:15+00:00
22126,819,912553507,912552342,2019OutlaweD,37132700.0,2019-08-26T11:34:19Z,97215,,,61009021,2019-08-26 11:34:19+00:00
22127,820,912554570,912553507,2019OutlaweD,37132700.0,2019-08-26T11:46:12Z,97788,,,61009021,2019-08-26 11:46:12+00:00
4156,4156,912559150,912549367,Piotrus,59002.0,2019-08-26T12:35:15Z,90566,,,61008894,2019-08-26 12:35:15+00:00
22128,821,912559758,912554570,Ltyl,37205493.0,2019-08-26T12:41:17Z,97920,,,61009021,2019-08-26 12:41:17+00:00
22129,822,912559848,912559758,Ltyl,37205493.0,2019-08-26T12:42:04Z,97992,,,61009021,2019-08-26 12:42:04+00:00
19674,69,912560162,912540888,Mariogoods,34143604.0,2019-08-26T12:45:02Z,77089,,,61531765,2019-08-26 12:45:02+00:00
19675,70,912561842,912560162,Teddyfail,37210499.0,2019-08-26T13:02:18Z,78647,,,61531765,2019-08-26 13:02:18+00:00
4157,4157,912562256,912559150,Ltyl,37205493.0,2019-08-26T13:06:21Z,90653,,,61008894,2019-08-26 13:06:21+00:00
22130,823,912562649,912559848,Ltyl,37205493.0,2019-08-26T13:10:11Z,98274,,,61009021,2019-08-26 13:10:11+00:00
22131,824,912562835,912562649,MarioGom,30641919.0,2019-08-26T13:12:04Z,98442,,,61009021,2019-08-26 13:12:04+00:00
22132,825,912563280,912562835,Ltyl,37205493.0,2019-08-26T13:16:23Z,98699,,,61009021,2019-08-26 13:16:23+00:00
22133,826,912565293,912563280,Jax 0677,6151339.0,2019-08-26T13:35:35Z,99062,,,61009021,2019-08-26 13:35:35+00:00
22134,827,912565612,912565293,Jax 0677,6151339.0,2019-08-26T13:38:12Z,99428,,,61009021,2019-08-26 13:38:12+00:00
22135,828,912565663,912565612,Jax 0677,6151339.0,2019-08-26T13:38:42Z,99430,,,61009021,2019-08-26 13:38:42+00:00
4158,4158,912565981,912562256,Jax 0677,6151339.0,2019-08-26T13:41:05Z,90660,,,61008894,2019-08-26 13:41:05+00:00
4159,4159,912566147,912565981,Jax 0677,6151339.0,2019-08-26T13:42:32Z,90754,,,61008894,2019-08-26 13:42:32+00:00
4160,4160,912566608,912566147,Jax 0677,6151339.0,2019-08-26T13:46:33Z,91164,,,61008894,2019-08-26 13:46:33+00:00
4161,4161,912568849,912566608,AnomieBOT,7611264.0,2019-08-26T14:07:40Z,91181,,,61008894,2019-08-26 14:07:40+00:00
4162,4162,912569151,912568849,65.60.163.223,0.0,2019-08-26T14:10:26Z,91152,True,,61008894,2019-08-26 14:10:26+00:00
22136,829,912569883,912565663,65.60.163.223,0.0,2019-08-26T14:17:02Z,99591,True,,61009021,2019-08-26 14:17:02+00:00
22137,830,912571671,912569883,2019OutlaweD,37132700.0,2019-08-26T14:30:46Z,99730,,,61009021,2019-08-26 14:30:46+00:00
4163,4163,912572127,912569151,Ltyl,37205493.0,2019-08-26T14:34:17Z,91181,,,61008894,2019-08-26 14:34:17+00:00
22138,831,912572443,912571671,Simonm223,6654301.0,2019-08-26T14:36:54Z,99727,,,61009021,2019-08-26 14:36:54+00:00
22139,832,912572656,912572443,Matthew hk,727505.0,2019-08-26T14:38:59Z,100363,,,61009021,2019-08-26 14:38:59+00:00
22140,833,912572736,912572656,Matthew hk,727505.0,2019-08-26T14:39:42Z,100378,,,61009021,2019-08-26 14:39:42+00:00
22141,834,912572744,912572736,Simonm223,6654301.0,2019-08-26T14:39:46Z,101221,,,61009021,2019-08-26 14:39:46+00:00
22142,835,912574165,912572744,Ltyl,37205493.0,2019-08-26T14:51:58Z,101866,,,61009021,2019-08-26 14:51:58+00:00
13392,565,912574292,912530556,Auric,31706.0,2019-08-26T14:53:11Z,72611,,,60632378,2019-08-26 14:53:11+00:00
19676,71,912576867,912561842,AnomieBOT,7611264.0,2019-08-26T15:08:37Z,78664,,,61531765,2019-08-26 15:08:37+00:00
22143,836,912579536,912574165,2019OutlaweD,37132700.0,2019-08-26T15:29:09Z,103175,,,61009021,2019-08-26 15:29:09+00:00
22144,837,912580269,912579536,Simonm223,6654301.0,2019-08-26T15:34:59Z,103627,,,61009021,2019-08-26 15:34:59+00:00
22145,838,912580686,912580269,65.60.163.223,0.0,2019-08-26T15:38:09Z,104448,True,,61009021,2019-08-26 15:38:09+00:00
19677,72,912581223,912576867,Teddyfail,37210499.0,2019-08-26T15:42:05Z,78662,,,61531765,2019-08-26 15:42:05+00:00
22146,839,912581964,912580686,Ltyl,37205493.0,2019-08-26T15:47:52Z,104982,,,61009021,2019-08-26 15:47:52+00:00
22147,840,912582933,912581964,2019OutlaweD,37132700.0,2019-08-26T15:54:09Z,106114,,,61009021,2019-08-26 15:54:09+00:00
22148,841,912584155,912582933,Ltyl,37205493.0,2019-08-26T16:03:03Z,106711,,,61009021,2019-08-26 16:03:03+00:00
22149,842,912584258,912584155,Simonm223,6654301.0,2019-08-26T16:03:55Z,105579,,,61009021,2019-08-26 16:03:55+00:00
22150,843,912584342,912584258,Simonm223,6654301.0,2019-08-26T16:04:31Z,106711,,,61009021,2019-08-26 16:04:31+00:00
22151,844,912584725,912584342,Ltyl,37205493.0,2019-08-26T16:06:48Z,106713,,,61009021,2019-08-26 16:06:48+00:00
22152,845,912584818,912584725,Ltyl,37205493.0,2019-08-26T16:07:27Z,106739,,,61009021,2019-08-26 16:07:27+00:00
22153,846,912584848,912584818,2019OutlaweD,37132700.0,2019-08-26T16:07:37Z,108050,,,61009021,2019-08-26 16:07:37+00:00
22154,847,912585224,912584848,Simonm223,6654301.0,2019-08-26T16:10:08Z,108041,,,61009021,2019-08-26 16:10:08+00:00
22155,848,912585562,912585224,Ltyl,37205493.0,2019-08-26T16:12:32Z,108129,,,61009021,2019-08-26 16:12:32+00:00
22156,849,912585587,912585562,Simonm223,6654301.0,2019-08-26T16:12:42Z,108551,,,61009021,2019-08-26 16:12:42+00:00
22157,850,912585721,912585587,Simonm223,6654301.0,2019-08-26T16:13:50Z,108838,,,61009021,2019-08-26 16:13:50+00:00
22158,851,912587263,912585721,Ltyl,37205493.0,2019-08-26T16:24:50Z,109161,,,61009021,2019-08-26 16:24:50+00:00
22159,852,912587317,912587263,Ltyl,37205493.0,2019-08-26T16:25:13Z,109234,,,61009021,2019-08-26 16:25:13+00:00
16040,397,912587986,912409784,Simonm223,6654301.0,2019-08-26T16:30:26Z,37293,,,65372,2019-08-26 16:30:26+00:00
4164,4164,912591417,912572127,AnomieBOT,7611264.0,2019-08-26T16:55:31Z,92031,,,61008894,2019-08-26 16:55:31+00:00
22160,853,912594023,912587317,2019OutlaweD,37132700.0,2019-08-26T17:14:27Z,110250,,,61009021,2019-08-26 17:14:27+00:00
22161,854,912595873,912594023,Simonm223,6654301.0,2019-08-26T17:27:04Z,110694,,,61009021,2019-08-26 17:27:04+00:00
4165,4165,912597073,912591417,Zhenqinli,3558431.0,2019-08-26T17:35:50Z,92533,,,61008894,2019-08-26 17:35:50+00:00
4166,4166,912597386,912597073,Simonm223,6654301.0,2019-08-26T17:38:22Z,92553,,,61008894,2019-08-26 17:38:22+00:00
4167,4167,912597471,912597386,Simonm223,6654301.0,2019-08-26T17:38:59Z,92564,,,61008894,2019-08-26 17:38:59+00:00
25598,13,912608597,912552284,2019OutlaweD,37132700.0,2019-08-26T19:06:21Z,2798,,,61592642,2019-08-26 19:06:21+00:00
22162,855,912612778,912595873,2019OutlaweD,37132700.0,2019-08-26T19:33:18Z,111937,,,61009021,2019-08-26 19:33:18+00:00
22163,856,912613180,912612778,Simonm223,6654301.0,2019-08-26T19:36:09Z,110694,,,61009021,2019-08-26 19:36:09+00:00
4168,4168,912613342,912597471,204.40.130.134,0.0,2019-08-26T19:36:58Z,92556,True,,61008894,2019-08-26 19:36:58+00:00
4169,4169,912613608,912613342,204.40.130.134,0.0,2019-08-26T19:38:31Z,92591,True,,61008894,2019-08-26 19:38:31+00:00
4170,4170,912616597,912613608,GoingBatty,11555324.0,2019-08-26T20:01:01Z,92573,,,61008894,2019-08-26 20:01:01+00:00
4171,4171,912616729,912616597,GoingBatty,11555324.0,2019-08-26T20:02:00Z,92564,,,61008894,2019-08-26 20:02:00+00:00
22164,857,912624174,912613180,2019OutlaweD,37132700.0,2019-08-26T20:59:11Z,111236,,,61009021,2019-08-26 20:59:11+00:00
22165,858,912625433,912624174,2019OutlaweD,37132700.0,2019-08-26T21:07:15Z,113594,,,61009021,2019-08-26 21:07:15+00:00
22166,859,912625597,912625433,2019OutlaweD,37132700.0,2019-08-26T21:08:17Z,113631,,,61009021,2019-08-26 21:08:17+00:00
17235,16,912627153,910224964,80.111.165.52,0.0,2019-08-26T21:18:15Z,3357,True,,53953111,2019-08-26 21:18:15+00:00
19678,73,912628552,912581223,222.167.122.158,0.0,2019-08-26T21:29:02Z,78701,True,,61531765,2019-08-26 21:29:02+00:00
4172,4172,912630042,912616729,222.167.122.158,0.0,2019-08-26T21:41:39Z,92618,True,,61008894,2019-08-26 21:41:39+00:00
19382,77,912630060,912367670,222.167.122.158,0.0,2019-08-26T21:41:46Z,27634,True,,61512934,2019-08-26 21:41:46+00:00
4173,4173,912631685,912630042,Mariogoods,34143604.0,2019-08-26T21:55:03Z,92624,,,61008894,2019-08-26 21:55:03+00:00
11523,4835,912636401,912509084,Boud,4492.0,2019-08-26T22:30:35Z,161693,,,13404,2019-08-26 22:30:35+00:00
12680,963,912636886,912377334,Yeungkahchun,33023494.0,2019-08-26T22:33:58Z,69735,,,18592548,2019-08-26 22:33:58+00:00
22167,860,912647531,912625597,65.60.163.223,0.0,2019-08-27T00:11:46Z,114103,True,,61009021,2019-08-27 00:11:46+00:00
19679,74,912648870,912628552,222.167.122.158,0.0,2019-08-27T00:22:36Z,78729,True,,61531765,2019-08-27 00:22:36+00:00
4174,4174,912648920,912631685,65.60.163.223,0.0,2019-08-27T00:22:58Z,92625,True,,61008894,2019-08-27 00:22:58+00:00
4175,4175,912649669,912648920,65.60.163.223,0.0,2019-08-27T00:29:22Z,93112,True,,61008894,2019-08-27 00:29:22+00:00
4176,4176,912649881,912649669,65.60.163.223,0.0,2019-08-27T00:31:05Z,93111,True,,61008894,2019-08-27 00:31:05+00:00
25824,13,912651800,912523806,65.60.163.223,0.0,2019-08-27T00:45:58Z,2279,True,,61532154,2019-08-27 00:45:58+00:00
19680,75,912656836,912648870,65.60.163.223,0.0,2019-08-27T01:27:23Z,78827,True,,61531765,2019-08-27 01:27:23+00:00
13393,566,912656989,912574292,SaveTheWhales,423357.0,2019-08-27T01:28:22Z,72613,,,60632378,2019-08-27 01:28:22+00:00
19681,76,912657492,912656836,65.60.163.223,0.0,2019-08-27T01:32:31Z,78966,True,,61531765,2019-08-27 01:32:31+00:00
19682,77,912660929,912657492,65.60.163.223,0.0,2019-08-27T01:51:12Z,78987,True,,61531765,2019-08-27 01:51:12+00:00
16041,398,912666302,912587986,The Eloquent Peasant,18054835.0,2019-08-27T02:41:10Z,37374,,,65372,2019-08-27 02:41:10+00:00
22168,861,912667126,912647531,65.60.163.223,0.0,2019-08-27T02:49:54Z,114332,True,,61009021,2019-08-27 02:49:54+00:00
19683,78,912672901,912660929,AnomieBOT,7611264.0,2019-08-27T03:53:22Z,79004,,,61531765,2019-08-27 03:53:22+00:00
4177,4177,912675570,912649881,65.60.163.223,0.0,2019-08-27T04:24:20Z,94282,True,,61008894,2019-08-27 04:24:20+00:00
4178,4178,912675847,912675570,65.60.163.223,0.0,2019-08-27T04:28:12Z,94390,True,,61008894,2019-08-27 04:28:12+00:00
4179,4179,912676059,912675847,65.60.163.223,0.0,2019-08-27T04:31:05Z,94499,True,,61008894,2019-08-27 04:31:05+00:00
4180,4180,912676498,912676059,65.60.163.223,0.0,2019-08-27T04:37:17Z,94796,True,,61008894,2019-08-27 04:37:17+00:00
4181,4181,912676796,912676498,65.60.163.223,0.0,2019-08-27T04:41:42Z,94789,True,,61008894,2019-08-27 04:41:42+00:00
19557,15,912678494,912532827,65.60.163.223,0.0,2019-08-27T05:05:04Z,80420,True,,61531736,2019-08-27 05:05:04+00:00
15103,382,912678622,912506157,65.60.163.223,0.0,2019-08-27T05:07:02Z,64926,True,,61340692,2019-08-27 05:07:02+00:00
22169,862,912683519,912667126,2019OutlaweD,37132700.0,2019-08-27T06:13:09Z,114337,,,61009021,2019-08-27 06:13:09+00:00
15209,18,912689467,912535356,Zhenqinli,3558431.0,2019-08-27T07:24:04Z,79134,,,61583685,2019-08-27 07:24:04+00:00
22170,863,912689884,912683519,2019OutlaweD,37132700.0,2019-08-27T07:30:57Z,116038,,,61009021,2019-08-27 07:30:57+00:00
22171,864,912690038,912689884,2019OutlaweD,37132700.0,2019-08-27T07:33:27Z,116466,,,61009021,2019-08-27 07:33:27+00:00
22172,865,912690302,912690038,2019OutlaweD,37132700.0,2019-08-27T07:37:42Z,116590,,,61009021,2019-08-27 07:37:42+00:00
15210,19,912690430,912689467,Greyjoy,1872772.0,2019-08-27T07:39:49Z,79134,,,61583685,2019-08-27 07:39:49+00:00
4182,4182,912700077,912676796,Mariogoods,34143604.0,2019-08-27T09:28:53Z,95041,,,61008894,2019-08-27 09:28:53+00:00
4183,4183,912700142,912700077,Mariogoods,34143604.0,2019-08-27T09:29:38Z,95058,,,61008894,2019-08-27 09:29:38+00:00
4184,4184,912701033,912700142,Tai Po Joe,36736629.0,2019-08-27T09:41:04Z,95047,,,61008894,2019-08-27 09:41:04+00:00
19501,24,912709733,912532753,OceanHok,21559323.0,2019-08-27T11:19:05Z,71101,,,61455659,2019-08-27 11:19:05+00:00
19558,16,912711342,912678494,OceanHok,21559323.0,2019-08-27T11:34:27Z,95756,,,61531736,2019-08-27 11:34:27+00:00
18972,39,912711672,912544818,OceanHok,21559323.0,2019-08-27T11:37:23Z,34447,,,61597245,2019-08-27 11:37:23+00:00
4185,4185,912712277,912701033,AnomieBOT,7611264.0,2019-08-27T11:43:12Z,95064,,,61008894,2019-08-27 11:43:12+00:00
19684,79,912712963,912672901,OceanHok,21559323.0,2019-08-27T11:50:14Z,107350,,,61531765,2019-08-27 11:50:14+00:00
4186,4186,912713281,912712277,OceanHok,21559323.0,2019-08-27T11:53:25Z,94179,,,61008894,2019-08-27 11:53:25+00:00
4187,4187,912714120,912713281,78.86.179.224,0.0,2019-08-27T12:01:22Z,94179,True,,61008894,2019-08-27 12:01:22+00:00
4188,4188,912714235,912714120,Ifnord,470876.0,2019-08-27T12:02:27Z,94179,,,61008894,2019-08-27 12:02:27+00:00
4189,4189,912714290,912714235,78.86.179.224,0.0,2019-08-27T12:02:57Z,94179,True,,61008894,2019-08-27 12:02:57+00:00
4190,4190,912714326,912714290,Ifnord,470876.0,2019-08-27T12:03:17Z,94179,,,61008894,2019-08-27 12:03:17+00:00
19685,80,912716268,912712963,OceanHok,21559323.0,2019-08-27T12:24:21Z,108505,,,61531765,2019-08-27 12:24:21+00:00
19686,81,912717313,912716268,OceanHok,21559323.0,2019-08-27T12:35:17Z,108725,,,61531765,2019-08-27 12:35:17+00:00
22173,866,912717922,912690302,Câu lạc bộ,37171967.0,2019-08-27T12:41:10Z,118814,,,61009021,2019-08-27 12:41:10+00:00
19687,82,912718992,912717313,OceanHok,21559323.0,2019-08-27T12:50:08Z,111034,,,61531765,2019-08-27 12:50:08+00:00
18973,40,912720232,912711672,OceanHok,21559323.0,2019-08-27T13:00:37Z,34459,,,61597245,2019-08-27 13:00:37+00:00
4191,4191,912720274,912714326,183.178.243.81,0.0,2019-08-27T13:00:56Z,94356,True,,61008894,2019-08-27 13:00:56+00:00
22174,867,912722600,912717922,Simonm223,6654301.0,2019-08-27T13:22:37Z,119113,,,61009021,2019-08-27 13:22:37+00:00
19688,83,912724427,912718992,OceanHok,21559323.0,2019-08-27T13:38:15Z,112904,,,61531765,2019-08-27 13:38:15+00:00
19689,84,912725019,912724427,OceanHok,21559323.0,2019-08-27T13:43:24Z,113118,,,61531765,2019-08-27 13:43:24+00:00
19690,85,912725267,912725019,OceanHok,21559323.0,2019-08-27T13:45:37Z,113125,,,61531765,2019-08-27 13:45:37+00:00
19691,86,912725819,912725267,OceanHok,21559323.0,2019-08-27T13:50:28Z,113677,,,61531765,2019-08-27 13:50:28+00:00
19692,87,912729879,912725819,OceanHok,21559323.0,2019-08-27T14:24:45Z,115993,,,61531765,2019-08-27 14:24:45+00:00
19693,88,912731040,912729879,OceanHok,21559323.0,2019-08-27T14:32:56Z,116681,,,61531765,2019-08-27 14:32:56+00:00
4192,4192,912732324,912720274,Zhenqinli,3558431.0,2019-08-27T14:42:40Z,94363,,,61008894,2019-08-27 14:42:40+00:00
19694,89,912732825,912731040,OceanHok,21559323.0,2019-08-27T14:47:10Z,117408,,,61531765,2019-08-27 14:47:10+00:00
18974,41,912733068,912720232,OceanHok,21559323.0,2019-08-27T14:48:55Z,34578,,,61597245,2019-08-27 14:48:55+00:00
4193,4193,912733994,912732324,204.40.194.137,0.0,2019-08-27T14:54:57Z,94357,True,,61008894,2019-08-27 14:54:57+00:00
19695,90,912735156,912732825,OceanHok,21559323.0,2019-08-27T15:03:55Z,117416,,,61531765,2019-08-27 15:03:55+00:00
4194,4194,912735799,912733994,OceanHok,21559323.0,2019-08-27T15:09:24Z,92252,,,61008894,2019-08-27 15:09:24+00:00
4195,4195,912736019,912735799,204.40.194.137,0.0,2019-08-27T15:11:07Z,92282,True,,61008894,2019-08-27 15:11:07+00:00
4196,4196,912736161,912736019,204.40.194.137,0.0,2019-08-27T15:11:54Z,92290,True,,61008894,2019-08-27 15:11:54+00:00
4197,4197,912736318,912736161,204.40.194.137,0.0,2019-08-27T15:12:50Z,92294,True,,61008894,2019-08-27 15:12:50+00:00
4198,4198,912736891,912736318,Simonm223,6654301.0,2019-08-27T15:17:03Z,94357,,,61008894,2019-08-27 15:17:03+00:00
22175,868,912737042,912722600,OceanHok,21559323.0,2019-08-27T15:18:09Z,119564,,,61009021,2019-08-27 15:18:09+00:00
4199,4199,912737487,912736891,204.40.194.137,0.0,2019-08-27T15:21:20Z,94399,True,,61008894,2019-08-27 15:21:20+00:00
22176,869,912738200,912737042,Simonm223,6654301.0,2019-08-27T15:26:32Z,120043,,,61009021,2019-08-27 15:26:32+00:00
22177,870,912738367,912738200,Ltyl,37205493.0,2019-08-27T15:27:57Z,134347,,,61009021,2019-08-27 15:27:57+00:00
22178,871,912738493,912738367,SineBot,4936590.0,2019-08-27T15:28:59Z,134628,,,61009021,2019-08-27 15:28:59+00:00
22179,872,912738806,912738493,Simonm223,6654301.0,2019-08-27T15:31:30Z,135293,,,61009021,2019-08-27 15:31:30+00:00
22180,873,912738913,912738806,Ltyl,37205493.0,2019-08-27T15:32:21Z,135602,,,61009021,2019-08-27 15:32:21+00:00
4200,4200,912742822,912737487,69.118.12.81,0.0,2019-08-27T16:02:58Z,94399,True,,61008894,2019-08-27 16:02:58+00:00
4201,4201,912743216,912742822,Simonm223,6654301.0,2019-08-27T16:05:06Z,94399,,,61008894,2019-08-27 16:05:06+00:00
4202,4202,912743995,912743216,Simonm223,6654301.0,2019-08-27T16:10:20Z,95063,,,61008894,2019-08-27 16:10:20+00:00
22181,874,912745163,912738913,Ltyl,37205493.0,2019-08-27T16:18:55Z,135653,,,61009021,2019-08-27 16:18:55+00:00
22182,875,912745355,912745163,Simonm223,6654301.0,2019-08-27T16:20:27Z,135950,,,61009021,2019-08-27 16:20:27+00:00
22183,876,912747263,912745355,Ltyl,37205493.0,2019-08-27T16:30:25Z,136072,,,61009021,2019-08-27 16:30:25+00:00
22184,877,912748046,912747263,Simonm223,6654301.0,2019-08-27T16:36:52Z,136319,,,61009021,2019-08-27 16:36:52+00:00
22185,878,912748238,912748046,65.60.163.223,0.0,2019-08-27T16:38:16Z,136859,True,,61009021,2019-08-27 16:38:16+00:00
22186,879,912748320,912748238,Simonm223,6654301.0,2019-08-27T16:38:43Z,137030,,,61009021,2019-08-27 16:38:43+00:00
22187,880,912748996,912748320,65.60.163.223,0.0,2019-08-27T16:44:27Z,137370,True,,61009021,2019-08-27 16:44:27+00:00
22188,881,912750145,912748996,Ltyl,37205493.0,2019-08-27T16:53:39Z,137409,,,61009021,2019-08-27 16:53:39+00:00
22189,882,912750331,912750145,Ltyl,37205493.0,2019-08-27T16:55:10Z,137417,,,61009021,2019-08-27 16:55:10+00:00
22190,883,912751208,912750331,Simonm223,6654301.0,2019-08-27T17:02:22Z,137920,,,61009021,2019-08-27 17:02:22+00:00
22191,884,912755591,912751208,Ltyl,37205493.0,2019-08-27T17:37:54Z,137918,,,61009021,2019-08-27 17:37:54+00:00
22192,885,912757744,912755591,65.60.163.223,0.0,2019-08-27T17:53:34Z,138771,True,,61009021,2019-08-27 17:53:34+00:00
22193,886,912760998,912757744,65.60.163.223,0.0,2019-08-27T18:00:43Z,139174,True,,61009021,2019-08-27 18:00:43+00:00
